,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
36,16,7,0,1,0,-2,22,1,14,7,0,1,0,3,16,1,16,7,-1,-2,0,0,27,1,14,3,0,-2,0,-2,23,4,15,2,-2,-2,0,-3,19,3,15,1,-2,-2,0,-7,21,4,15,0,-1,-2,0,-1,18,4,15,-1,-1,-2,0,-5,13,4
37,12,6,0,3,0,12,12,0,11,7,0,3,0,5,9,0,10,4,0,0,0,11,9,3,13,3,0,0,0,6,5,3,11,0,-1,0,0,7,6,3,12,2,-1,0,0,9,6,3,11,0,-1,0,0,7,7,3,12,2,-1,0,0,9,6,3
38,7,7,0,0,0,11,26,0,9,1,1,-3,0,12,15,0,8,6,0,-3,0,9,12,3,7,8,1,-3,0,9,12,3,7,4,0,-3,0,11,11,3,7,4,0,-3,0,8,11,3,7,4,0,-3,0,8,11,3,7,4,0,-3,0,8,11,3
39,13,4,0,2,0,7,8,0,13,5,0,2,0,22,26,0,13,0,-1,-1,0,7,7,3,11,5,-1,-1,0,12,6,3,11,5,-1,-1,0,10,3,3,11,5,-1,-1,0,10,4,3,11,5,-1,-1,0,10,3,3,11,5,-1,-1,0,6,4,3
40,14,12,1,4,0,-1,10,0,15,7,1,4,0,7,4,0,16,4,1,1,0,5,13,3,13,7,0,1,0,4,2,3,13,11,0,1,0,5,-1,3,13,12,0,1,0,2,0,3,17,10,0,1,0,4,-1,3,13,12,0,1,0,2,0,3
41,9,5,1,1,0,10,7,0,9,4,1,1,0,13,9,0,10,5,0,-2,0,8,4,3,12,-2,0,-2,0,8,4,3,9,0,1,-2,0,10,3,3,11,-3,1,-2,0,6,3,3,10,-3,0,-2,0,7,3,3,10,-4,0,-2,0,6,3,3
42,15,-1,0,1,0,2,3,0,16,0,0,1,0,2,14,0,13,3,0,-2,0,-2,-3,3,14,1,-2,-2,0,0,-4,3,14,2,-1,-2,0,-4,-2,3,14,-1,-1,-2,0,2,-1,3,14,0,-1,-2,0,-4,-2,3,14,-1,-1,-2,0,-1,-1,3
43,8,-1,0,0,0,9,12,0,8,8,0,0,0,6,12,0,10,-4,-1,-3,0,1,8,3,8,-5,-1,-3,0,2,5,3,8,-5,-1,-3,0,1,5,3,8,-5,-1,-3,0,2,5,3,8,-5,-1,-3,0,1,5,3,8,-5,-1,-3,0,2,5,3
44,13,6,0,3,0,17,16,0,12,3,0,4,0,16,17,0,13,0,0,1,0,15,13,3,10,5,0,0,0,12,11,3,11,3,0,0,0,14,12,3,10,3,0,-1,0,13,13,3,12,0,0,0,0,10,12,3,9,2,0,-1,0,15,12,3
45,12,6,0,1,0,11,8,0,12,10,0,1,0,12,8,0,12,2,0,-2,0,11,4,3,12,3,0,-2,0,12,5,3,12,2,0,-2,0,8,5,3,13,0,-1,-2,0,12,5,3,13,-2,-1,-2,0,8,5,3,12,3,-1,-2,0,10,6,3
