,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
31,9,3,0,1,0,1,6,0,9,5,0,-2,0,0,-4,3,8,0,0,-2,0,-3,-3,3,7,1,0,-3,0,1,-3,3,9,-1,0,-2,0,0,-3,3,6,1,0,-3,0,1,-3,3,9,-1,0,-2,0,0,-3,3,9,-1,0,-2,0,1,-3,3
32,9,7,1,0,0,1,9,0,9,2,1,-3,0,1,0,3,5,4,0,-3,0,2,9,3,8,1,0,-3,0,-3,-2,3,8,0,0,-3,0,-1,-1,3,8,1,0,-3,0,-3,-2,3,8,0,0,-3,0,-1,-1,3,8,1,0,-3,0,-3,-2,3
33,7,5,0,0,0,0,6,0,7,9,0,-3,0,2,6,3,8,7,0,-3,0,-2,-5,3,9,0,0,-3,0,1,-5,3,7,-1,-1,-3,0,-4,-5,3,7,-1,-1,-3,0,1,-5,3,7,-1,-1,-3,0,-4,-5,3,7,-1,-1,-3,0,1,-5,3
34,6,6,0,0,0,1,11,0,6,4,0,-2,0,3,2,3,7,1,0,-2,0,-3,0,3,6,4,0,-3,0,0,1,3,8,-1,0,-2,0,-1,0,3,7,5,0,-3,0,0,-1,3,6,3,0,-3,0,-1,0,3,6,4,0,-3,0,0,1,3
35,6,3,0,2,0,2,7,0,7,-1,0,0,0,1,-3,3,6,1,0,0,0,1,9,3,5,2,0,-2,0,0,-1,3,7,-1,0,-1,0,-2,-2,3,7,0,0,-1,0,2,-2,3,7,-1,0,-1,0,-2,-2,3,7,0,0,-1,0,2,-2,3
36,9,3,0,0,0,1,11,0,11,6,0,-3,0,3,11,3,11,2,0,-3,0,0,-1,3,13,-1,0,-3,0,2,0,3,11,-1,-1,-3,0,0,-1,3,11,-2,-1,-3,0,2,0,3,11,-1,-1,-3,0,0,-1,3,11,-2,-1,-3,0,2,0,3
37,8,3,0,2,0,1,7,0,7,-1,0,-1,0,-1,-1,3,6,0,0,-2,0,2,7,3,8,-2,0,-1,0,-3,-5,3,8,-2,0,-1,0,1,-4,3,8,-2,0,-1,0,-3,-5,3,8,-2,0,-1,0,1,-4,3,5,0,0,-2,0,-3,-5,3
38,10,4,1,0,0,2,11,0,9,-1,1,-3,0,4,2,0,9,0,0,-3,0,2,-1,3,9,-3,0,-3,0,0,1,3,7,2,0,-3,0,-1,0,3,9,-3,0,-3,0,1,1,3,7,2,0,-3,0,0,1,3,9,-3,0,-3,0,1,1,3
39,8,5,0,1,0,3,7,0,8,3,0,-2,0,3,0,3,7,3,0,-1,0,3,1,3,8,2,0,-2,0,3,0,3,8,1,0,-2,0,4,9,3,6,4,0,-3,0,-1,-2,3,8,1,0,-2,0,3,-2,3,6,4,0,-3,0,-1,-2,3
40,10,3,0,0,0,-1,11,0,9,1,0,-3,0,0,-5,3,10,-3,-1,-3,0,3,-4,3,7,1,-1,-3,0,0,-4,3,10,-3,-1,-3,0,1,-3,3,7,1,-1,-3,0,0,-4,3,10,-3,-1,-3,0,1,-3,3,7,1,-1,-3,0,0,-4,3
41,6,2,1,2,0,-2,5,0,7,1,0,-1,0,0,9,0,6,2,0,-3,0,2,-2,3,8,-1,0,-2,0,2,-4,3,6,2,0,-3,0,-3,0,3,8,-1,0,-2,0,0,-7,3,6,2,0,-3,0,-3,-5,3,8,-1,0,-2,0,-3,-5,3
42,7,2,0,0,0,1,11,0,8,0,0,-3,0,1,11,0,5,0,-1,-3,0,0,-3,3,6,1,-1,-3,0,-4,-4,3,8,-4,-1,-3,0,-4,-4,3,6,1,-1,-3,0,-4,-4,3,8,-4,-1,-3,0,-4,-4,3,6,1,-1,-3,0,-4,-4,3
43,9,8,0,0,0,1,7,0,10,5,0,-2,0,2,9,3,8,5,0,-2,0,-3,-2,3,9,3,0,-3,0,1,-2,3,9,4,0,-3,0,0,-2,3,9,3,0,-3,0,1,-2,3,9,4,0,-3,0,0,-2,3,9,3,0,-3,0,1,-2,3
44,7,4,1,2,0,0,7,0,9,0,0,-1,0,2,-2,3,9,1,0,-2,0,2,7,3,9,0,0,-2,0,1,-4,3,6,2,0,-3,0,1,-4,3,9,-1,0,-2,0,1,-4,3,9,0,0,-2,0,1,-4,3,9,-1,0,-2,0,1,-4,3
45,8,8,0,0,0,2,9,0,8,6,0,-3,0,0,9,3,10,10,0,-3,0,1,-3,3,7,7,-1,-3,0,0,-2,3,9,2,-1,-3,0,1,-2,3,7,7,-1,-3,0,2,-2,3,9,2,-1,-3,0,-2,-2,3,7,7,-1,-3,0,2,-2,3
46,12,4,0,1,0,0,10,0,11,5,0,-2,0,2,1,3,12,1,0,-1,0,-2,0,3,11,5,0,-2,0,-1,0,3,12,-1,0,-2,0,-3,-1,3,11,-1,0,-2,0,-1,0,3,12,-1,0,-2,0,-3,-1,3,11,-1,0,-2,0,-1,0,3
47,8,7,0,0,0,0,10,0,9,4,-1,-3,0,2,-2,3,8,3,-2,-3,0,0,7,3,8,1,-1,-3,0,0,-5,3,8,4,-1,-3,0,-2,-4,3,8,1,-1,-3,0,-1,-3,3,8,2,-1,-3,0,-2,-3,3,8,1,-1,-3,0,-1,-3,3
48,3,9,-2,4,0,20,30,0,21,-5,5,0,0,42,14,2,13,1,3,-2,0,28,18,1,3,18,2,1,0,38,2,3,8,6,0,3,0,16,21,1,15,3,3,0,0,10,45,3,19,3,0,-1,0,23,21,5,4,9,1,5,0,22,25,2
49,6,4,0,0,0,2,11,0,7,2,0,-3,0,2,2,3,6,4,-1,-3,0,3,11,3,8,-1,-1,-3,0,-2,0,3,8,0,-1,-3,0,0,-1,3,8,-1,-1,-3,0,-1,1,3,8,0,-1,-3,0,0,1,3,8,-1,-1,-3,0,-1,1,3
50,8,3,0,1,0,0,8,0,7,1,0,-1,0,-3,-3,3,7,-4,0,-2,0,1,8,3,7,-1,0,-2,0,-3,-2,3,7,-2,0,-2,0,-2,-2,3,5,1,0,-3,0,-4,-3,3,7,-2,0,-2,0,-2,-2,3,5,1,0,-3,0,-4,-3,3
51,7,7,1,0,0,-1,8,0,6,6,1,-3,0,-1,-5,3,5,5,0,-3,0,1,7,3,5,6,0,-3,0,0,-4,3,7,1,0,-3,0,0,-4,3,5,6,0,-3,0,0,-4,3,7,1,0,-3,0,0,-4,3,5,6,0,-3,0,0,-4,3
52,8,5,0,1,0,1,11,0,8,8,0,-2,0,-1,3,3,6,3,0,-3,0,-1,1,3,8,0,0,-2,0,-2,0,3,8,1,0,-2,0,-1,1,3,8,0,0,-2,0,-2,0,3,8,1,0,-2,0,-1,1,3,8,0,0,-2,0,-2,0,3
53,12,6,0,1,0,2,14,0,10,2,0,-2,0,4,10,3,12,1,0,-2,0,2,1,3,11,1,0,-2,0,4,2,3,10,3,0,-2,0,3,0,3,11,1,0,-2,0,3,0,3,12,1,0,-2,0,3,0,3,11,1,0,-2,0,3,0,3
54,8,5,0,0,0,0,9,0,7,1,0,-3,0,2,0,3,8,1,-1,-3,0,-1,-3,3,5,2,-1,-3,0,1,-2,3,8,-1,-1,-3,0,1,-2,3,8,-2,-1,-3,0,1,-2,3,8,-1,-1,-3,0,1,-2,3,8,-2,-1,-3,0,1,-2,3
55,7,5,1,0,0,0,11,0,7,4,0,-3,0,-1,-1,3,7,1,-1,-3,0,3,11,3,7,1,-1,-3,0,-3,0,3,7,2,0,-3,0,0,1,3,7,-1,0,-3,0,-1,1,3,7,0,0,-3,0,0,1,3,7,-1,0,-3,0,-1,1,3
56,9,2,0,0,0,2,9,0,9,5,0,-3,0,1,-1,3,7,0,-1,-3,0,-2,0,3,7,2,-1,-3,0,0,1,3,9,-4,-1,-3,0,-1,1,3,10,-2,-1,-3,0,0,1,3,9,-4,-1,-3,0,-2,0,3,10,-2,-1,-3,0,0,1,3
57,6,5,1,2,0,2,11,0,9,8,0,-2,0,2,2,3,8,4,0,-2,0,0,1,3,6,4,0,-3,0,-1,0,3,8,4,0,-2,0,0,-1,3,9,2,0,-2,0,-1,0,3,7,6,0,-3,0,0,1,3,6,4,0,-3,0,-3,0,3
58,11,4,0,1,0,2,11,0,10,-1,0,-2,0,2,2,3,11,-1,0,-2,0,2,0,3,11,-2,0,-2,0,-2,0,3,11,-3,0,-2,0,2,0,3,11,-2,0,-2,0,-2,0,3,11,-3,0,-2,0,2,0,3,11,-2,0,-2,0,-2,0,3
59,9,5,1,0,0,1,11,0,10,4,1,-3,0,1,1,3,12,3,1,-3,0,2,11,3,11,0,0,-3,0,0,0,3,11,1,0,-3,0,1,0,3,11,0,0,-3,0,0,0,3,11,1,0,-3,0,1,0,3,11,0,0,-3,0,0,0,3
60,9,6,0,1,0,1,11,0,8,1,0,-1,0,3,2,3,5,2,0,-3,0,3,11,3,8,0,0,-2,0,-1,0,3,8,0,0,-2,0,0,-1,3,8,0,0,-2,0,0,-1,3,8,0,0,-2,0,0,1,3,8,0,0,-2,0,0,-1,3
61,10,5,0,1,0,1,5,0,10,8,0,-2,0,2,7,3,7,3,0,-3,0,-2,-3,3,10,0,0,-2,0,-1,-3,3,10,1,0,-2,0,-2,-3,3,10,0,0,-2,0,-1,-3,3,10,1,0,-2,0,-2,-3,3,10,0,0,-2,0,-1,-3,3
